conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c4ba12d1-4698-42fa-8abb-789462ea2586,protect the environment from the impact of the digital technologies,released,skill/competence,occupation-specific,,Be aware of the environmental impact of digital technologies and their use.,http://data.europa.eu/esco/skill/2aaad52d-599e-4e77-a681-bbc236825821 | http://data.europa.eu/esco/skill/426ceaba-6867-481c-bb6b-aee3933da7d2 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,evaluate environmental impact of personal behaviour | ICT safety | complying with environmental protection laws and standards
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c4ba511c-dc24-44bc-8bc5-10b2d4a191fb,blockchain design patterns,released,knowledge,sector-specific,design patterns of blockchain,"Re-usable blockchain solution approaches including non-blocking user interface design, asynchronous API design, secure synchronization , time stamping, enterprise business integration, simple assets, and assets with rules.",http://data.europa.eu/esco/isced-f/0613,software and applications development and analysis
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c5422318-3218-4ce9-9bdd-f38b93ff63a3,design electromechanical systems,released,skill/competence,cross-sector,electro-mechanical systems designing | designing electromechanical systems | electromechanical systems draw | drawing electro-mechanical systems | electro-mechanical system designing | drawing electromechanical systems | designing electro-mechanical systems | draw electro-mechanical systems | electro-mechanical system drawing | electromechanical system designing | design electro-mechanical systems | electro-mechanical systems drawing | electromechanical system drawing | electromechanical systems design,"Draft sketches and design electromechanical systems, products, and components using Computer Aided Design (CAD) software and equipment.",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,designing electrical or electronic systems or equipment
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c5e8abde-d2ba-4e8e-a65e-720b71180666,unstructured data,released,knowledge,sector-specific,types of unstructured data,The information that is not arranged in a pre-defined manner or does not have a pre-defined data model and is difficult to understand and find patterns in without using techniques such as data mining.,http://data.europa.eu/esco/isced-f/0612,database and network design and administration
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c5ed451b-ef39-47a3-aee7-8f5be0aa8431,CA Datacom/DB,released,knowledge,sector-specific,CA-Datacom/DB | CA Datacom | DATACOM/DB,"The computer program CA Datacom/DB is a tool for creating, updating and managing databases, currently developed by the software company CA Technologies.",http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f | http://data.europa.eu/esco/isced-f/0612,database management systems | database and network design and administration
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c6c23b4b-c9c9-42c8-86d2-3646631bdbd4,cut raw footage digitally,released,skill/competence,sector-specific,edit raw footage digitally | digitally cut raw footage | digitally edit raw footage,Digitally cut video footage to put together the sequence of the film and decide what is usable.,http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,operating audio-visual equipment
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c6c37f68-190e-4482-905c-93007a64ed61,operate radar equipment,released,skill/competence,cross-sector,operate radar equipment and devices | ensure aircraft safety through use of radar equipment | utilise radar equipment | study radar images | conduct aviation navigation activities through use of radar equipment | use radar equipment | use radar devices | perform radar operations to ensure aviation safety | operate radar devices | utilise radar equipment to ensure aviation safety | use aviation radars | perform aviation navigation activities through use of radar equipment | ensure aviation safety through use of radar equipment | utilise radar devices,Operate radar screens and other radar equipment. Ensure that aircraft fly at a safe distance from one another.,http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,operating communications equipment
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c7282ec3-9153-4b4b-b7de-777e3207b04e,computerised feeding systems,released,knowledge,sector-specific,typology of computerised feeding systems | types of computer controlled feeding systems | computer controlled systems of feeding | feeding systems that are computerised | computerized feeding systems | computer controlled feeding systems | range of computerised feeding systems | types of computerised feeding systems | typology of computer controlled feeding systems,The functioning of computered controlled systems that provide animal feeding.,http://data.europa.eu/esco/isced-f/0811,crop and livestock production
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c741be10-1d34-42ed-94fc-3e78791e4bd5,advise on online dating,released,skill/competence,occupation-specific,advising on online dating | make recommendations on online dating | offer suggestions on online dating | advise on online dates | advise on on-line dating,"Help clients to create an online profile on social media or dating sites, that represents a positive yet truthful image of them. Advise them on how to send messages and make connections.",http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/62afcfdd-a2a6-4143-bafb-59c77e15a01c | http://data.europa.eu/esco/skill/fcea2d0a-76ff-41ec-960d-ffc44dda252a,advise others | advising on products and services | perform dating coaching
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c7451027-8249-405a-bb1b-342ff0f3fb3b,Salt (tools for software configuration management),released,knowledge,sector-specific,Salt,"The tool Salt is a software program to perform configuration identification, control, status accounting and audit.",http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f | http://data.europa.eu/esco/isced-f/0613,tools for software configuration management | software and applications development and analysis
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c779cf40-506b-44b6-a366-b3bff0a5e11a,use intranet,released,skill/competence,occupation-specific,use intranet systems,Use a private network within an organisation to store information and improve communication and collaboration between employees.,http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec,using digital tools for collaboration and productivity
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c77db25e-bb51-4a10-b2ad-99b48b1b4a37,maintain computer hardware,released,skill/competence,cross-sector,repair computer hardware | computer hardware repairing | computer hardware maintaining | maintaining computer hardware | repairing computer hardware,"Diagnose and detect malfunctions in computer hardware components and systems and remove, replace, or repair these components when necessary. Execute preventative equipment maintenance tasks, such as storing hardware components in clean, dust free, and non-humid spaces.",http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5,"maintaining electrical, electronic and precision equipment"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c7d24594-0c11-4b27-9039-fe0bb903da8e,LINQ,released,knowledge,sector-specific,Language Integrated Query,The computer language LINQ is a query language for retrieval of information from a database and of documents containing the needed information. It is developed by the software company Microsoft.,http://data.europa.eu/esco/skill/9cf681c7-89ec-470c-b651-7fe03786f586 | http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/99207709-d076-4cce-ba38-e90d3bb28806,query languages | software and applications development and analysis | resource description framework query language
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c8ca84c8-7eb7-493f-9178-729f46b7591a,set up tote board,released,skill/competence,occupation-specific,set up tote boards | setting up tote board | construct tote board | install tote board,Install and the tote board used to display information relevant to tote betting at an event.,http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,setting up computer systems
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c8d53d69-d900-4092-af80-c5d0422bcdb3,Source (digital game creation systems),released,knowledge,sector-specific,Source 2 | Source 2006 | Source 2007 | Source,"The game engine Source which is a software framework that consists of integrated development environments and specialised design tools, designed for the rapid iteration of user-derived computer games.",http://data.europa.eu/esco/skill/966f2fd3-3de6-42da-b87c-da924c6d7960 | http://data.europa.eu/esco/isced-f/0211,digital game creation systems | audio-visual techniques and media production
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c8de8023-ab8a-402b-a828-b2b57cd3b2f7,install software,released,skill/competence,cross-sector,computer software loading | loading computer software | load computer software | installing of computer software | software loading | loading of computer software | computer software installing | installing of software | load software | software installing | install computer software | installing software | loading of software | installing computer software | loading software,"Install machine-readable instructions, such as computer programs, in order to direct the computer's processor to perform a certain set of actions.",http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,setting up computer systems
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c8fa4313-80b0-4f37-8b1b-1739707bc362,teach digital literacy,released,skill/competence,cross-sector,educate on digital literacy | explain digital literacy | teaches digital literacy | teach computer literacy | teaching digital literacy | provide instruction on digital literacy,"Instruct students in the theory and practice of (basic) digital and computer competency, such as typing efficiently, working with basic online technologies, and checking email. This also includes coaching students in the proper use of computer hardware equipment and software programmes.",http://data.europa.eu/esco/skill/238343b1-7b51-42b3-a9ed-cf24d3a236e7 | http://data.europa.eu/esco/skill/6c4fa8c8-e9e1-49b5-897f-6b61fe649488,identify digital competence gaps | training on operational procedures
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c900bdb8-0ed1-4d39-80f8-6e0a05a575f4,work with e-services available to citizens,released,skill/competence,occupation-specific,work with e-services available to clients | manage utilization of e-services available to clients | work with e-services available to client | oversee use of e-services available to clients | work with eservices available to clients | work with clients e-services | working with e-services available to clients,"Use, manage and work with public and private online services, such as e-commerce, e-governance, e-banking, e-health services.",http://data.europa.eu/esco/skill/16a00c69-9c74-4c37-96d7-6301d285e5ce | http://data.europa.eu/esco/skill/258fea29-09db-4918-8235-0d7d529cd31c,"use e-services | browsing, searching and filtering digital data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c95c29fe-3971-46b7-80e9-1f7e75ba99b3,use specific data analysis software,released,skill/competence,occupation-specific,use particular data analysis software | utilise particular data analysis software | utilise specific data analysis software | undertake data analysis through use of specific software | perform data analysis using specific software | conduct data analysis activities utilising specific software | conduct data analysis using particular software | carry out data analysis using specific software | use specific software for data analysis | utilise specific software for data analysis,"Use specific software for data analysis, including statistics, spreadsheets, and databases. Explore possibilities in order to make reports to managers, superiors, or clients.",http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"perform data analysis | managing, gathering and storing digital data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c9b6aa32-6c42-4903-8e5a-23e43edf03fc,online moderation techniques,released,knowledge,sector-specific,online interaction methods | online interaction strategies and methods | online interaction strategies | online moderation methods | online moderation strategies | moderation techniques for online groups | online groups interaction techniques,The strategies and methods used to interact online and moderate online users and groups.,http://data.europa.eu/esco/isced-f/0413 | http://data.europa.eu/esco/skill/5b46f572-7ced-4efd-b270-a81a164d521c,management and administration | moderate a discussion
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/c9e96450-421d-48af-9ee6-d9c50e29afc2,ICT recovery techniques,released,knowledge,sector-specific,ICT recovery techniques for corrupted software components | ICT recovery techniques for hardware | ICT recovery techniques for corrupted data | ICT recovery methods | ICT recovery techniques for damaged and corrupted software components,"The techniques for recovering hardware or software components and data, after failure, corruption or damage.",http://data.europa.eu/esco/isced-f/0613,software and applications development and analysis
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ca71c597-51c2-4ead-a7b0-b108bce89caf,cognitive computing,released,knowledge,sector-specific,cognitive computing technology,The interdisciplinary field between cognitive science and computer science that involves simulating human thinking processes through a computerised approach. It makes use of algorithms for data mining and natural language processing to imitate the functioning of the human brain.,http://data.europa.eu/esco/isced-f/0688,inter-disciplinary programmes and qualifications involving information and communication technologies (icts)
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ca73ac82-867a-4afa-9732-834aebe896ff,ICT system user requirements,released,knowledge,sector-specific,analysis of user requirement in ICT systems | analysis of user requirements in ICT systems,"The process intended to match user and organisation's needs with system components and services, by taking into consideration the available technologies and the techniques required to elicit and specify requirements, interrogating users to establish symptoms of problem and analysing symptoms.",http://data.europa.eu/esco/isced-f/0613,software and applications development and analysis
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ca8fae74-46ff-4e1b-94ef-ce22393e02e7,transcribe texts,released,skill/competence,occupation-specific,rewrite texts | transcribing texts | transcribe text | transpose texts,"Use input devices such as mouse, keyboard and scanner, to transcribe texts into a computer.",http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,entering and transforming information
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cae4c053-05d1-413d-8499-f37793aad56e,audio editing software,released,knowledge,cross-sector,audio editing program | audio editing plugin | audio edit software,"The various software for editing and generating audio, such as Adobe Audition, Soundforge, and Power Sound Editor.",http://data.europa.eu/esco/isced-f/0611,computer use
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cb5cccc9-abe4-4b11-abe6-d27e5cd85fb1,manage standards for data exchange,released,skill/competence,sector-specific,set standards for data transformation,Set and maintain standards for transforming data from source schemas into the necessary data structure of a result schema.,http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,developing operational policies and procedures
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cb886ee9-c4e4-4d3b-9961-228e9f283a69,use ultrasonic equipment,released,skill/competence,occupation-specific,apply ultrasonic equipment | ultrasonic equipment use | using ultrasonic equipment | employ ultrasonic equipment | operate ultrasonic equipment,Use ultrasonic techniques and equipment to discover defects in solid materials.,http://data.europa.eu/esco/skill/7ca69606-5ffc-4668-ae53-713c1f1612e6,operating scientific and laboratory equipment
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cbe2c304-1e7d-489a-97d9-a7d3e37a9db6,apply ICT systems theory,released,skill/competence,sector-specific,follow the theoretical principles for ICT systems | implement theoretical notions for ICT systems | follow the principles of ICT systems theory | implement principles for ICT systems | implement theoretical principless for ICT systems,Implement principles of ICT systems theory in order to explain and document system characteristics that can be applied universally to other systems.,http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,setting up computer systems
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cbeb1221-10ed-4676-a2a1-576718977001,operate audio-signal processors,released,skill/competence,cross-sector,employ audio-signal processors | run audio-signal processors | operating audio-signal processors | use audio-signal processors | operate audio-signal processor,Operate audio-signal processors to alter auditory signals.,http://data.europa.eu/esco/skill/bcc0db5f-c1e8-4f08-b68b-020396ef07b9 | http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,use audio reproduction software | operating audio-visual equipment
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cc608319-716f-4940-b80d-79e76d8a2cad,projection equipment,released,knowledge,occupation-specific,projection apparatus | projection gear | projections equipment | projecting equipment | projection devices | projection instruments,"The different types of projection equipment, their properties, and usages.",http://data.europa.eu/esco/isced-f/0211,audio-visual techniques and media production
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cc716f65-a0d0-4fba-95d9-64c358f697c0,monitor ICT research,released,skill/competence,sector-specific,keep up with ICT research,Survey and investigate recent trends and developments in ICT research. Observe and anticipate mastery evolution.,http://data.europa.eu/esco/skill/e2a5e046-3357-493e-bbdc-8d0ef82005cc | http://data.europa.eu/esco/skill/7a17d7ce-01a2-4746-bbcc-22ffe22fa16e,monitoring developments in area of expertise | monitor technology trends
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cc7370dd-69fa-4c67-a96f-d4d135d38700,data quality assessment,released,knowledge,sector-specific,data quality analysis | analyse data quality,"The process of revealing data issues using ​quality indicators, measures and metrics in order to plan data cleansing and data enrichment strategies according to data quality criteria.",http://data.europa.eu/esco/isced-f/0417 | http://data.europa.eu/esco/skill/c7cc6dc5-d56b-4323-8e5c-47c4022f615f,work skills | quality assurance methodologies
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d,Python (computer programming),released,knowledge,sector-specific,Python 3K | Python,"The techniques and principles of software development, such as analysis, algorithms, coding, testing and compiling of programming paradigms in Python.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,computer programming | software and applications development and analysis
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ccdbd9bb-4faf-403c-a968-e8bf487f8a53,business ICT systems,released,knowledge,sector-specific,business IT systems,"The software packages, hardware devices and new technologies used in supporting business processes such as enterprise resource planning (ERP), customer relationship management (CRM), mobile devices and network solutions.",http://data.europa.eu/esco/isced-f/0611,computer use
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cd56a093-3400-4635-80bd-b9611dcf1542,Gamemaker Studio,released,knowledge,sector-specific,Gamemaker engine,"The cross-platform game engine which is written in Delphi programming language and consists of integrated development environments and specialised design tools, designed for the rapid iteration of user-derived computer games.",http://data.europa.eu/esco/skill/966f2fd3-3de6-42da-b87c-da924c6d7960 | http://data.europa.eu/esco/isced-f/0211,digital game creation systems | audio-visual techniques and media production
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cd733651-f332-422e-a9a1-1b19b5e98449,use pest detection sensors,released,skill/competence,sector-specific,employ insects detection sensors | employ insect sensors | use insects detection sensors | use insect sensors | employ pest detection sensors,"Use wireless sensor networking technologies such as low-power image sensors, acoustic sensors or sensors for Leaf Area Index measuring to monitor and detect insect pests occurrence in crop productions.",http://data.europa.eu/esco/skill/c8f4aad2-ea23-49a2-9708-a6049c2d28ce,using precision measuring equipment
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cdaf66a1-eaf3-4fef-af6e-2e9bbe2c326c,distributed ledger technologies vulnerabilities,released,knowledge,sector-specific,security in distributed ledger technology,"The knowledge of the essential distributed ledger vulnerabilities including exchange hack, 51% attack, exitscam, extortion, DeFi, phishing, and drawing conclusions.",http://data.europa.eu/esco/isced-f/0612,database and network design and administration
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cdd8b6b2-2fd9-453c-8d62-8a1dc6efcd49,systems theory,released,knowledge,sector-specific,systems fundamentals,"The principles that can be applied to all types of systems at all hierarchical levels, which describe the system's internal organisation, its mechanisms of maintaining identity and stability and achieving adaptation and self-regulation and its dependencies and interaction with the environment.",http://data.europa.eu/esco/isced-f/0613,software and applications development and analysis
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cdfb75ab-adc3-4143-a453-b91949dcfa1f,draw sketches to develop textile articles using softwares,released,skill/competence,sector-specific,draw sketches with softwares to develop textile articles | sketch textiles or wearing apparel using softwares | draw sketches to develop textiles or wearing apparel using softwares | use softwares to draw and develop textiles or wearing apparel | use softwares to draw and develop textile articles | sketch textile articles using softwares,"Draw sketches to develop textiles or wearing apparel using softwares. They create visualisations of the motives, patterns or products in order to be manufactured.",http://data.europa.eu/esco/skill/50373f03-3e81-4d2e-99c6-d0f2ff42b138 | http://data.europa.eu/esco/skill/541561bc-510c-4a99-881c-2d8bf5a85462 | http://data.europa.eu/esco/skill/d65e43ec-236d-4774-9ee6-f7f88e715bc4 | http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,create sketches | use technical drawing software | design wearing apparel | using computer aided design and drawing tools
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ce26e71f-2d47-474e-89b6-7920931ac4fc,iOS,released,knowledge,sector-specific,IPhoneOS | IPhone os | IOS (operating system) | IPadOS | IPhone OS | iPhone OS,"The system software iOS consists of features, restrictions, architectures and other characteristics of operating systems designed to run on mobile devices.",http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/976455eb-5bbe-4493-ae64-ed16c3b009ea,software and applications development and analysis | mobile operating systems
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ce2dcc4b-d0a4-4aa4-b84a-a08da3c31d7d,explain distributed ledger technologies principles,released,skill/competence,cross-sector,explain distributed ledger technologies properties,"Explain the principles of the system architecture underlying distributed ledger technologies (DLT), in particular blockchain. Understand the DLT system architecture in terms of functional components in the core and service layers, the application service platform, DLT services, and external services. Understand the interaction of these components to provide DLT-based functions such as consensus mechanism functions, ledger management functions, smart contract mechanism functions, and distributed application management functions.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programming computer systems
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ce354460-500e-4eaa-8e95-8f243fcea3db,manage system testing,released,skill/competence,sector-specific,oversee testing of hardware | oversee testing of software,"Select, perform and track testings on software or hardware to detect system defects both within the integrated system units, the inter-assemblages and the system as a whole. Organise testings such as installation testing, security testing and graphical user interface testing.",http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,installing wooden and metal components
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ce6242a1-a2d9-43e6-a481-ae89b9ec0460,model microelectronics,released,skill/competence,sector-specific,microelectronics modelling | microelectronics simulating | modelling micro-electronics | model micro-electronics | simulate microelectronics | micro-electronics modelling | simulating microelectronics | simulating micro-electronics | micro-electronics simulating | modelling microelectronics | simulate micro-electronics,"Model and simulate microelectronic systems, products, and components using technical design software. Assess the viability of the product and examine the physical parameters to ensure a successful production process.",http://data.europa.eu/esco/skill/74b7938e-f667-48ff-a26d-faed294ac6c9,making models
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ce8ae6ca-61d8-4174-b457-641de96cbff4,automate cloud tasks,released,skill/competence,sector-specific,evaluate cloud automation alternatives | automation of cloud tasks | optimise cloud workflows,Automate manual or repeatable processes to minimize management overhead. Evaluate cloud automation alternatives for network deployments and tool-based alternatives for network operations and management.,http://data.europa.eu/esco/skill/aca5081a-ceb0-4028-9cc5-1daafd4f86f9,developing solutions
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cf200547-25b5-47c8-9eda-bca4aedc13fb,program firmware,released,skill/competence,cross-sector,program permanent software | programme firmware | programming firmware | permanent software programming | programme permanent software | firmware programming | programming permanent software,"Program permanent software with a read-only memory (ROM) on a hardware device, such as an integrated circuit.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programming computer systems
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cf310cff-0d28-4dbc-9dbb-cc500a3196c2,office software,released,knowledge,cross-sector,office operating system | office IT software | office application | office programme | office soft-ware,"The characteristics and functioning of software programs for office tasks such as word processing, spreadsheets, presentation, email and database.",http://data.europa.eu/esco/isced-f/0611,computer use
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cf3e976d-2c3e-495c-a874-f9e8a66d3b48,perform backups,released,skill/competence,sector-specific,backup data | backup ICT system,Implement backup procedures to backup data and systems to ensure permanent and reliable system operation. Execute data backups in order to secure information by copying and archiving to ensure integrity during system integration and after data loss occurrence.,http://data.europa.eu/esco/skill/611ed16b-99bf-4840-9cab-f55d1d286e0a | http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,store digital data and systems | protecting ict devices
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cf532795-a1fd-43bd-8407-6e43f877e6e3,mobile device management,released,knowledge,sector-specific,BYOD | cell phone device management | mobile terminals | bring your own device,"The methods for managing the use of mobile devices within an organisation, while ensuring security.",http://data.europa.eu/esco/isced-f/0612,database and network design and administration
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cfa2be0d-96d5-4017-a866-962efb9c5070,signal processing,released,knowledge,sector-specific,digital signal processing | DSP | analogic transmission digital transmission,"The algorithms, applications and implementations that deal with the processing and transferring of information through analog or digital frequencies.",http://data.europa.eu/esco/isced-f/0714,electronics and automation
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cfb8d64c-f8d7-4894-a02e-2551ab33f1d0,Canvas (learning management systems),released,knowledge,sector-specific,Canvas network | Canvas e-learning tool | Canvas e-learning platform | Canvas platform | Canvas,"The Canvas network is an e-learning platform for creating, administrating, arranging, reporting and delivering e-learning education courses or training programs.",http://data.europa.eu/esco/skill/6c80d53c-d8c9-41fe-998f-091fca208834 | http://data.europa.eu/esco/isced-f/0612,learning management systems | database and network design and administration
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d04ee340-5378-4601-8181-19da6d5cbfe0,manage website,released,skill/competence,cross-sector,manage websites | managing a website | maintain website | oversee website | manage a website | regulate website | supervise website,"Provide different services related to website management such as monitoring online traffic, managing content, providing website support and making estimations and improvements to one's website.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"managing, gathering and storing digital data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d0a7144b-ba91-4489-acb8-a055c6b7e968,scan negatives,released,skill/competence,sector-specific,scan photograph negatives | copy negatives | scan photo negatives,"Scan processed negatives so they can be digitally stored, edited, and printed.",http://data.europa.eu/esco/skill/dcb9c446-bb08-44de-89b6-851ac2903eaf,operating print and photographic production equipment
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d0c6d77e-cb25-4770-bf77-2073fc5f7523,ICT infrastructure,released,knowledge,sector-specific,ICT infrastructure and operations | IT infrastructure and operations | IT architecture and infrastructure | ICT architecture and infrastructure,"The system, network, hardware and software applications and components, as well as devices and processes that are used in order to develop, test, deliver, monitor, control or support ICT services.",http://data.europa.eu/esco/isced-f/0714,electronics and automation
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d0e438df-18fb-4d70-b661-09a4e879e0db,operate life-saving appliances,released,skill/competence,sector-specific,operate life-saving equipment | life-saving appliance operating | operating life-saving appliances | life-saving equipment operating | operating life-saving equipment | life-saving appliances operating,"Operate survival craft and their launching appliances and arrangements. Operate life-saving instruments like radio life-saving appliances, satellite EPIRBs, SARTs, immersion suits and thermal protective aids.",http://data.europa.eu/esco/skill/872c0ddb-f056-4f51-afac-fc3d6fae0f5b,operating medical equipment
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d12e9d68-84c5-444e-aa98-d36533bf03f6,apply operations for an ITIL-based environment,released,skill/competence,occupation-specific,apply an operation for an ITIL-based environment | utilise operations for an ITIL-based environment | applying operations for ITIL-based environments | employ operations for an ITIL-based environment | applying operations for an ITIL-based environment | administer operations for an ITIL-based environment | implement operations for an ITIL-based environment,Properly operate ITIL (Information Technology Infrastructure Library) based service desk procedures.,http://data.europa.eu/esco/skill/802deca0-b880-4d1a-b366-e13b27621baf,complying with operational procedures
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1455e46-2d0d-4661-86ab-3cb7a0c46d02,log emergency call information electronically,released,skill/competence,occupation-specific,electronically log emergency call information | electronically keep emergency call information | log emergency calls information electronically | keep e-information on emergency calls | register emergency call information electronically | store emergency call information electronically,Register the information received from emergency callers into a computer for further processing or record keeping purposes.,http://data.europa.eu/esco/skill/1034004c-0347-4765-8794-b65d2c92b379,documenting and recording information
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d15ce60f-ddab-41ce-ba56-398451b77b60,have computer literacy,released,skill/competence,cross-sector,computer literacy | demonstrate computer literacy | be computer-literate | have good computer literacy,"Utilise computers, IT equipment and modern day technology in an efficient way.",http://data.europa.eu/esco/skill/4d6a48ae-352e-4823-bc3a-3f3e9e2cae86,accessing and analysing digital data
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d181042e-c531-4461-af7c-4071c53418fe,type on electronic devices,released,skill/competence,cross-sector,touch type on electronic devices | typing on an electronic device | type on an electronic device | typing on electronic devices | create text on electronic devices | write on electronic devices,Type fast and flawless on electronic devices such as computers in order to ensure a quick and accurate data entry.,http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,entering and transforming information
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1a86399-24d8-415f-98b9-e8cbb6b04a26,Unity (digital game creation systems),released,knowledge,sector-specific,Unity3D | Unity | Unity 4 | Unity 5,"The game engine Unity which is a software framework that consists of integrated development environments and specialised design tools, designed for the rapid iteration of user-derived computer games.",http://data.europa.eu/esco/skill/966f2fd3-3de6-42da-b87c-da924c6d7960 | http://data.europa.eu/esco/isced-f/0211,digital game creation systems | audio-visual techniques and media production
