conceptType,conceptUri,code,preferredLabel,greenShare
Occupation,http://data.europa.eu/esco/occupation/7f35043b-ebb5-40bf-9974-46a29915f6bf,7323.2,book-sewing machine operator,0.0
Occupation,http://data.europa.eu/esco/occupation/2f1380b4-b76b-489c-a3a8-cd05ed6ad392,7323.3,book restorer,0.0476190476190476
Occupation,http://data.europa.eu/esco/occupation/c11e2b53-06f7-465f-9b5c-708016bc96f4,7323.4,print folding operator,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7323,7323,Print finishing and binding workers,0.015937019969278026
ISCO level 3,http://data.europa.eu/esco/isco/C741,741,Electrical equipment installers and repairers,0.06502773427562798
Occupation,http://data.europa.eu/esco/occupation/5dbb9cf0-b226-402c-a295-2f42ef05ff8b,7411.1.1.1,domestic electrician,0.0952380952380952
Occupation,http://data.europa.eu/esco/occupation/5df63943-f1bc-4438-90f1-92768a7a23c8,7411.1.1.2,industrial electrician,0.0851063829787234
Occupation,http://data.europa.eu/esco/occupation/33960bab-4423-4808-af6c-ec2b485dba41,7411.1.1,building electrician,0.0833333333333333
Occupation,http://data.europa.eu/esco/occupation/fddb7bd8-f176-4dc8-9d12-32b6072452c9,7411.1.2,electric meter technician,0.0714285714285714
Occupation,http://data.europa.eu/esco/occupation/e859428d-6dbd-406b-bb2e-d5a0ae21df29,7411.1.3,event electrician,0.0625
Occupation,http://data.europa.eu/esco/occupation/75b63949-1b93-4bf2-a777-ccf978dc3e8a,7411.1.4,solar energy technician,0.204301075268817
Occupation,http://data.europa.eu/esco/occupation/4910419f-b4af-4f59-b544-9dbebc8a74f0,7411.1,electrician,0.0727272727272727
ISCO level 4,http://data.europa.eu/esco/isco/C7411,7411,Building and related electricians,0.096376390139259
Occupation,http://data.europa.eu/esco/occupation/06bd6285-13ed-4ea7-90cc-e9638a0600a9,7412.1,automotive battery technician,0.105263157894736
Occupation,http://data.europa.eu/esco/occupation/6656337f-67eb-4f48-b1e4-ecccdfa44dd2,7412.2,automotive electrician,0.0188679245283018
Occupation,http://data.europa.eu/esco/occupation/5d009d45-3bb9-4e33-8760-294f59adec8c,7412.3,electrical mechanic,0.0204081632653061
Occupation,http://data.europa.eu/esco/occupation/92b7a42c-b437-4412-ac21-1a750883cf21,7412.4,geothermal technician,0.466666666666666
Occupation,http://data.europa.eu/esco/occupation/8cf68522-dfc9-43c0-9f65-892703f4705e,7412.5,ground lighting officer,0.0416666666666666
Occupation,http://data.europa.eu/esco/occupation/f4eaff3d-f8d0-4a6a-aa90-76827c0fbada,7412.6,household appliances repair technician,0.0
Occupation,http://data.europa.eu/esco/occupation/f8d1bcf9-9ca1-408f-a713-7bdf28c400fd,7412.7,lift technician,0.0172413793103448
Occupation,http://data.europa.eu/esco/occupation/9422c30d-c5ef-4fcc-a493-d67ee42189c0,7412.8,marine electrician,0.0
Occupation,http://data.europa.eu/esco/occupation/c07ab008-79c1-4516-8dcc-8289f797dc34,7412.9,mining electrician,0.0
Occupation,http://data.europa.eu/esco/occupation/8b8ae0a5-342c-43ae-b856-e1fea6fd6d1c,7412.10,power tool repair technician,0.0
Occupation,http://data.europa.eu/esco/occupation/fd86ebe1-bad4-4486-9b76-01a48030e49a,7412.11,rolling stock electrician,0.0
Occupation,http://data.europa.eu/esco/occupation/6188bf20-5cdb-4702-af72-2cb67ec39810,7412.12,theme park technician,0.0
Occupation,http://data.europa.eu/esco/occupation/3f0b6500-dfb5-40a8-9bce-72998ec3d344,7412.13,ski lift operator,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7412,7412,Electrical mechanics and fitters,0.051547227564001645
Occupation,http://data.europa.eu/esco/occupation/0c328e98-6e4e-4e96-b99c-56851e666ad0,7413.1.1,cable jointer,0.0454545454545454
Occupation,http://data.europa.eu/esco/occupation/7052fd94-f563-46a9-8e2d-cba6c20f3e71,7413.1.2,overhead line worker,0.0434782608695652
Occupation,http://data.europa.eu/esco/occupation/f2ee2cda-9d02-49c3-8280-da5892d0055b,7413.1.3,street lighting electrician,0.0555555555555555
Occupation,http://data.europa.eu/esco/occupation/c89afd9a-7dad-4bae-9315-5fcadd9ad8b6,7413.1,electricity distribution technician,0.0714285714285714
ISCO level 4,http://data.europa.eu/esco/isco/C7413,7413,Electrical line installers and repairers,0.053979233327059374
ISCO level 3,http://data.europa.eu/esco/isco/C742,742,Electronics and telecommunications installers and repairers,0.01465056716826975
Occupation,http://data.europa.eu/esco/occupation/490d0c6f-0dc8-4825-9f17-207749fb1785,7421.1,ATM repair technician,0.0
Occupation,http://data.europa.eu/esco/occupation/d9ab0f3d-078d-42a7-a502-3e739e0aeff6,7421.2,avionics technician,0.0
Occupation,http://data.europa.eu/esco/occupation/f8ab2e08-d14e-4938-a2cd-c04821556db7,7421.3,consumer electronics repair technician,0.0
Occupation,http://data.europa.eu/esco/occupation/1d196f32-05ca-4ea5-a347-4fccbb3da863,7421.4,marine electronics technician,0.0
Occupation,http://data.europa.eu/esco/occupation/b493b10d-7131-4814-93bb-a2c1be4a095f,7421.5,office equipment repair technician,0.0
Occupation,http://data.europa.eu/esco/occupation/75c5bab4-2546-4ba3-996d-42a9a1bab55d,7421.6,railway electronic technician,0.0
Occupation,http://data.europa.eu/esco/occupation/15a7e87c-f7d5-4a60-bab7-9636b76143fe,7421.7,smart home installer,0.225806451612903
Occupation,http://data.europa.eu/esco/occupation/ecdc43f5-3b32-4f94-abf8-cd46480c8cb8,7421.8,vehicle electronics installer,0.0
Occupation,http://data.europa.eu/esco/occupation/b874b541-2cb3-460b-96d7-4f83fe04b41d,7421.9,tramways technician,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7421,7421,Electronics mechanics and servicers,0.025089605734766998
Occupation,http://data.europa.eu/esco/occupation/2ef000b1-8058-4e5a-9646-c5d4e7dbfdae,7422.1,communication infrastructure maintainer,0.0
Occupation,http://data.europa.eu/esco/occupation/b7aa4b4e-dbb6-4f58-b36c-35b9a7267972,7422.2,computer hardware repair technician,0.0
Occupation,http://data.europa.eu/esco/occupation/f0f6d531-eb96-4bad-84ff-8e2999ea68e6,7422.3.1,mobile phone repair technician,0.0
Occupation,http://data.europa.eu/esco/occupation/b37d15b3-402e-4792-8292-f18c0de7aca6,7422.3,mobile devices technician,0.0135135135135135
Occupation,http://data.europa.eu/esco/occupation/35efc04c-429a-407e-a00a-f07fd03c2743,7422.4,radio technician,0.0
Occupation,http://data.europa.eu/esco/occupation/c0c1364d-f784-4e76-8d3f-1e998dc6545d,7422.5,security alarm technician,0.024390243902439
Occupation,http://data.europa.eu/esco/occupation/d07e6a57-a339-4cfd-bf22-a951713148a3,7422.6,telecommunications equipment maintainer,0.0
Occupation,http://data.europa.eu/esco/occupation/056bef79-c125-47ab-b6b9-8eed05c9458c,7422.7,telecommunications technician,0.0
Occupation,http://data.europa.eu/esco/occupation/bcde2372-fcf3-4270-8f62-c5583d1bb9ec,7422.8,fibre optic installer,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7422,7422,Information and communications technology installers and servicers,0.004211528601772501
ISCO level 3,http://data.europa.eu/esco/isco/C751,751,Food processing and related trades workers,0.04821580473725603
Occupation,http://data.europa.eu/esco/occupation/48b336d2-7ffb-49a3-a010-444b68ddd12d,7511.1.1,halal butcher,0.0625
Occupation,http://data.europa.eu/esco/occupation/d4cbc865-ad88-4b07-9525-2af3dd31cf0d,7511.1.2,kosher butcher,0.0681818181818181
Occupation,http://data.europa.eu/esco/occupation/37c7880e-cfee-4c41-a41b-061682fefde3,7511.1,butcher,0.0597014925373134
Occupation,http://data.europa.eu/esco/occupation/c0386702-0699-4550-920b-1f7027c9a3d9,7511.2,fish preparation operator,0.0465116279069767
Occupation,http://data.europa.eu/esco/occupation/6c39cf1c-7332-41c1-86c3-6ed3daf3c479,7511.3,fish trimmer,0.0769230769230769
Occupation,http://data.europa.eu/esco/occupation/05f6eaeb-b285-46bd-a44a-225bd429e329,7511.4,meat cutter,0.0666666666666666
Occupation,http://data.europa.eu/esco/occupation/7e33b166-4a6d-40f3-8048-83b3a9d3ef49,7511.5,meat preparations operator,0.0517241379310344
Occupation,http://data.europa.eu/esco/occupation/f1783e61-38b7-468e-b495-9c3c92f5ab0d,7511.6.1,halal slaughterer,0.0666666666666666
Occupation,http://data.europa.eu/esco/occupation/d47d495f-159b-40c9-b3d2-6b651c903e28,7511.6.2,kosher slaughterer,0.0697674418604651
Occupation,http://data.europa.eu/esco/occupation/34ec79d0-85fb-445a-a5f2-df51b70c6375,7511.6,slaughterer,0.074074074074074
ISCO level 4,http://data.europa.eu/esco/isco/C7511,7511,"Butchers, fishmongers and related food preparers",0.06427170027480918
Occupation,http://data.europa.eu/esco/occupation/1aadb308-432a-4d01-b54b-b4f7f76dd419,7512.1,baker,0.0602409638554216
Occupation,http://data.europa.eu/esco/occupation/35f62568-eb4e-4a09-9d83-ecc73116f94c,7512.2,chocolatier,0.0465116279069767
Occupation,http://data.europa.eu/esco/occupation/e00c46c4-bd3c-4d88-8d30-fc6f951554bd,7512.3,confectioner,0.0169491525423728
Occupation,http://data.europa.eu/esco/occupation/26852256-d423-41bb-8178-4d37ff2528b9,7512.4,pasta maker,0.0217391304347826
Occupation,http://data.europa.eu/esco/occupation/ff42d44c-34f8-46be-ad3a-2aad9a5e43f0,7512.5,pastry maker,0.015625
ISCO level 4,http://data.europa.eu/esco/isco/C7512,7512,"Bakers, pastry-cooks and confectionery makers",0.03221317494791074
Occupation,http://data.europa.eu/esco/occupation/43841fa5-f8ae-43ce-834d-5482ec23ef9e,7513.1,dairy products maker,0.0714285714285714
Occupation,http://data.europa.eu/esco/occupation/8188136d-df82-4910-91e1-b185ec17c3c9,7513.2,milk reception operator,0.024390243902439
ISCO level 4,http://data.europa.eu/esco/isco/C7513,7513,Dairy-products makers,0.0479094076655052
Occupation,http://data.europa.eu/esco/occupation/6a0b0c4f-b57a-4978-a637-2c0adff65996,7514.2,oil mill operator,0.088235294117647
Occupation,http://data.europa.eu/esco/occupation/303931a2-860a-4f76-83ac-3c190d67287e,7514.3,oilseed presser,0.0789473684210526
ISCO level 4,http://data.europa.eu/esco/isco/C7514,7514,"Fruit, vegetable and related preservers",0.0835913312693498
Occupation,http://data.europa.eu/esco/occupation/3d7b36e2-bfb8-4b67-9585-6787c1dda13e,7515.1,coffee taster,0.0
Occupation,http://data.europa.eu/esco/occupation/abc849b6-9e75-41ce-b1aa-4d488280a8a3,7515.2,farm milk controller,0.0
Occupation,http://data.europa.eu/esco/occupation/b4306d87-7992-47fc-914a-4485a4e7003c,7515.3,food grader,0.0
Occupation,http://data.europa.eu/esco/occupation/dc3cc282-488d-4d8f-be80-191c6b521823,7515.4,malt master,0.127659574468085
Occupation,http://data.europa.eu/esco/occupation/a2a126ac-d90d-4e9f-97d1-9b8dff2ff946,7515.5,master coffee roaster,0.0555555555555555
ISCO level 4,http://data.europa.eu/esco/isco/C7515,7515,Food and beverage tasters and graders,0.0366430260047281
Occupation,http://data.europa.eu/esco/occupation/066a9d8f-3948-409c-a3cf-ed8ed37cfe22,7516.1,curing room worker,0.0232558139534883
Occupation,http://data.europa.eu/esco/occupation/5f84de7d-5008-45c4-a993-8066388e0756,7516.2,leaf sorter,0.0
Occupation,http://data.europa.eu/esco/occupation/9f686e81-c236-42cb-b848-1918eb36e16a,7516.3,leaf tier,0.0285714285714285
ISCO level 4,http://data.europa.eu/esco/isco/C7516,7516,Tobacco preparers and tobacco products makers,0.0172757475083056
ISCO level 3,http://data.europa.eu/esco/isco/C752,752,"Wood treaters, cabinet-makers and related trades workers",0.02627546711371912
Occupation,http://data.europa.eu/esco/occupation/44b0f118-2a70-4eec-b301-89d7fd84a3d0,7521.1,wood drying kiln operator,0.0238095238095238
Occupation,http://data.europa.eu/esco/occupation/b0cb4f78-c361-48cf-97aa-25104ac2647c,7521.2,wood treater,0.0263157894736842
ISCO level 4,http://data.europa.eu/esco/isco/C7521,7521,Wood treaters,0.025062656641604
Occupation,http://data.europa.eu/esco/occupation/59088d93-bd71-4fd7-a39e-8cc9dd37dfae,7522.1,antique furniture reproducer,0.0232558139534883
Occupation,http://data.europa.eu/esco/occupation/e1416610-ad08-4f37-8b46-9f99632a5c0f,7522.2,cabinet maker,0.0232558139534883
Occupation,http://data.europa.eu/esco/occupation/501a3798-08bf-4475-88d2-0e8c9befb101,7522.3,cooper,0.0
Occupation,http://data.europa.eu/esco/occupation/fb6df00f-4810-442b-8f93-89b9580c7c9f,7522.5,furniture finisher,0.0222222222222222
Occupation,http://data.europa.eu/esco/occupation/5a551d36-0e14-40ab-84a2-7aa9b37dc528,7522.6,furniture restorer,0.0512820512820512
Occupation,http://data.europa.eu/esco/occupation/6f8f1da1-9160-4b9f-ba30-e3396d3b2f92,7522.7,recreation model maker,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7522,7522,Cabinet-makers and related workers,0.020002650235208332
Occupation,http://data.europa.eu/esco/occupation/ceb5277b-2c4d-4cb9-9b7e-b386e66e11ba,7523.1,nailing machine operator,0.0416666666666666
Occupation,http://data.europa.eu/esco/occupation/7e08d38d-30c9-4a6f-b88e-b28e87c0b259,7523.2,wood boring machine operator,0.024390243902439
Occupation,http://data.europa.eu/esco/occupation/77a05858-f682-4648-baa5-9b86deeffbc1,7523.3,wooden furniture machine operator,0.0571428571428571
Occupation,http://data.europa.eu/esco/occupation/a77bc925-c441-42f2-92d4-666b103fc025,7523.4,wood pallet maker,0.0263157894736842
Occupation,http://data.europa.eu/esco/occupation/3bdf6206-e952-4177-a17b-2a03bfee2144,7523.5,wood sander,0.024390243902439
Occupation,http://data.europa.eu/esco/occupation/ac160654-0d3e-49aa-b798-1861ce9d78b6,7523.6,woodturner,0.0238095238095238
ISCO level 4,http://data.europa.eu/esco/isco/C7523,7523,Woodworking-machine tool setters and operators,0.03295255414960162
ISCO level 3,http://data.europa.eu/esco/isco/C753,753,Garment and related trades workers,0.03390955403762691
Occupation,http://data.europa.eu/esco/occupation/b3b79192-f6e0-4aa0-92d1-f876508e05b3,7531.1,costume maker,0.0
Occupation,http://data.europa.eu/esco/occupation/5589e8e0-48d9-4193-8c85-86ba9f17e0e9,7531.2,dressmaker,0.0
Occupation,http://data.europa.eu/esco/occupation/d2078576-9c43-40f7-bf52-356f53d650fd,7531.3,hide grader,0.0588235294117647
Occupation,http://data.europa.eu/esco/occupation/fd1c0f5a-f465-4067-af54-621e68c90f74,7531.4,milliner,0.0
Occupation,http://data.europa.eu/esco/occupation/978ae3a2-0831-415a-8396-b84dde656fc5,7531.5,tailor,0.0
Occupation,http://data.europa.eu/esco/occupation/bd206ee9-61d6-45de-a369-0c71b8429efa,7531.6,wig and hairpiece maker,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7531,7531,"Tailors, dressmakers, furriers and hatters",0.009803921568627449
Occupation,http://data.europa.eu/esco/occupation/760ad7dd-f29d-4e4d-be1f-15100550ab80,7532.1,clothing CAD patternmaker,0.0588235294117647
Occupation,http://data.europa.eu/esco/occupation/928dd410-c74b-4dab-94b8-fcbdcf541bd1,7532.2,clothing cutter,0.0
Occupation,http://data.europa.eu/esco/occupation/072279cf-ed39-47e7-af23-ee6df571eb24,7532.3,clothing product grader,0.0
Occupation,http://data.europa.eu/esco/occupation/196a4c75-9591-436f-9677-67252df34c22,7532.4,digital prototyper,0.0
Occupation,http://data.europa.eu/esco/occupation/29900d8d-4463-4a6e-b6aa-e97418700245,7532.5,leather goods CAD patternmaker,0.0625
Occupation,http://data.europa.eu/esco/occupation/5157706c-3fce-420e-9e7f-863000af5397,7532.6,leather goods patternmaker,0.0526315789473684
Occupation,http://data.europa.eu/esco/occupation/18232485-5f8b-4c53-80f2-3d9f8f9d0e20,7532.7,wearing apparel patternmaker,0.0357142857142857
ISCO level 4,http://data.europa.eu/esco/isco/C7532,7532,Garment and related pattern-makers and cutters,0.02995277058191697
Occupation,http://data.europa.eu/esco/occupation/8918dda6-d99b-4572-a8ba-2a786bf5e4e9,7533.1,doll maker,0.0
Occupation,http://data.europa.eu/esco/occupation/7324e9f5-0f94-497e-af2f-42142e939a94,7533.2,embroiderer,0.0
Occupation,http://data.europa.eu/esco/occupation/7c6fc2f0-6e16-4429-8190-f6faac0c3853,7533.3,glove maker,0.0
Occupation,http://data.europa.eu/esco/occupation/28b25dbf-1eab-45e8-9d02-7a5eea9bb139,7533.4,made-up textile articles manufacturer,0.0714285714285714
Occupation,http://data.europa.eu/esco/occupation/517c01aa-e875-4690-bf38-17307a57eafe,7533.5,sewing machinist,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7533,7533,"Sewing, embroidery and related workers",0.01428571428571428
Occupation,http://data.europa.eu/esco/occupation/c932109b-3e4f-43aa-b346-1ea421da0adb,7534.1,aircraft interior technician,0.0
Occupation,http://data.europa.eu/esco/occupation/92dc335d-a116-416f-ad2b-257e5382e574,7534.2,mattress maker,0.0
Occupation,http://data.europa.eu/esco/occupation/cd3f5356-a16f-4aca-9d4b-ceba2b2afec5,7534.3.1,furniture upholsterer,0.0
Occupation,http://data.europa.eu/esco/occupation/423f4021-322b-4257-9a4e-d6ee5d166fbc,7534.3.2,marine upholsterer,0.0
Occupation,http://data.europa.eu/esco/occupation/c9874f14-5474-43f6-b4a2-77a94f9abfb3,7534.3.3,motor vehicle upholsterer,0.0
Occupation,http://data.europa.eu/esco/occupation/69c24e54-567c-4415-b59b-cda97fdbc50c,7534.3.4,railway car upholsterer,0.0
Occupation,http://data.europa.eu/esco/occupation/95a89206-4dc8-4753-a5d9-bc14a0e5f7ca,7534.3,upholsterer,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7534,7534,Upholsterers and related workers,0.0
Occupation,http://data.europa.eu/esco/occupation/e6eea1ed-e982-4583-bafe-a0ac796f6cf1,7535.1,leather sorter,0.0526315789473684
Occupation,http://data.europa.eu/esco/occupation/1ce76c3b-edee-41b4-88c2-5db9b70d8bf0,7535.2,tanner,0.0416666666666666
ISCO level 4,http://data.europa.eu/esco/isco/C7535,7535,"Pelt dressers, tanners and fellmongers",0.047149122807017496
Occupation,http://data.europa.eu/esco/occupation/8f592e05-8035-4646-b33e-a4ea2c2314e3,7536.1.1,leather goods finishing operator,0.125
Occupation,http://data.europa.eu/esco/occupation/1d188cae-90e9-4950-9666-3e1a9500de50,7536.1.2,leather goods hand cutting operator,0.0952380952380952
Occupation,http://data.europa.eu/esco/occupation/e666c384-2a14-4cd9-981f-7067dc0bb9a9,7536.1.3,leather goods hand stitcher,0.0
Occupation,http://data.europa.eu/esco/occupation/24e9f120-eae8-411a-8daf-c48e8ae2f5f6,7536.1,leather goods manual operator,0.0666666666666666
Occupation,http://data.europa.eu/esco/occupation/07ba3429-cccd-435b-a7d0-c02ba962bbd9,7536.2.1,bespoke footwear technician,0.064516129032258
Occupation,http://data.europa.eu/esco/occupation/40d76b2c-b917-4bf1-95b3-191f11472e67,7536.2.2,footwear 3D developer,0.064516129032258
Occupation,http://data.europa.eu/esco/occupation/3fa9a480-ceb3-4c2a-8a91-0508e1bb6ba5,7536.2.3,footwear CAD patternmaker,0.0714285714285714
Occupation,http://data.europa.eu/esco/occupation/ce594060-b05a-45d8-ac41-1cf3bb980085,7536.2.4,footwear hand sewer,0.142857142857142
Occupation,http://data.europa.eu/esco/occupation/93aa611c-a58c-43ff-bc34-6e201dfdd0dd,7536.2.5,footwear patternmaker,0.0909090909090909
Occupation,http://data.europa.eu/esco/occupation/0a5001af-ce4b-4787-92e8-62af70089e53,7536.2.6,hand lasting operator,0.04
Occupation,http://data.europa.eu/esco/occupation/15419750-d6e6-4ab8-a77b-b42794f2e168,7536.2.7,orthopaedic footwear technician,0.074074074074074
Occupation,http://data.europa.eu/esco/occupation/dc9b98da-c389-4caf-a21a-c6f8c530c0bf,7536.2.8,shoe repairer,0.0
Occupation,http://data.europa.eu/esco/occupation/f8e76759-811e-4b39-9adf-3e77429cff8f,7536.2,shoemaker,0.0869565217391304
ISCO level 4,http://data.europa.eu/esco/isco/C7536,7536,Shoemakers and related workers,0.07093557084440666
ISCO level 3,http://data.europa.eu/esco/isco/C754,754,Other craft and related workers,0.027375514534578566
Occupation,http://data.europa.eu/esco/occupation/5a596834-bc8f-4273-8d09-006957b60347,7541.1,construction commercial diver,0.04
Occupation,http://data.europa.eu/esco/occupation/204c8b13-f5de-4e39-bd23-86ff8cf89b4d,7541.2,harvest diver,0.0
Occupation,http://data.europa.eu/esco/occupation/bcc199fe-f7df-42a5-bd45-e33ae6160f26,7541.3,rescue diver,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7541,7541,Underwater divers,0.013333333333333334
Occupation,http://data.europa.eu/esco/occupation/2aae7736-f58b-4027-8de4-6884281c3b0b,7542.1,shotfirer,0.05
ISCO level 4,http://data.europa.eu/esco/isco/C7542,7542,Shotfirers and blasters,0.05
Occupation,http://data.europa.eu/esco/occupation/3a75b477-e151-40fb-9909-b3641401bfed,7543.1,automated optical inspection operator,0.0285714285714285
Occupation,http://data.europa.eu/esco/occupation/295dbed9-0330-42af-8650-f9296c6eb195,7543.2,automotive test driver,0.04
Occupation,http://data.europa.eu/esco/occupation/43eb6228-8241-47d6-875e-7ccc214291d5,7543.3,battery test technician,0.05
Occupation,http://data.europa.eu/esco/occupation/b2cac4bc-abb7-41b3-a515-2ad006b8ebf6,7543.4,control panel tester,0.02
Occupation,http://data.europa.eu/esco/occupation/82d75f3b-644a-4582-ad6b-a2a1833e44cb,7543.5,non-destructive testing specialist,0.0
Occupation,http://data.europa.eu/esco/occupation/2555a1bc-9f30-4371-9499-64793e48cd55,7543.6,printed circuit board test technician,0.0416666666666666
Occupation,http://data.europa.eu/esco/occupation/b10d45f4-482d-4301-bc39-da206b17815c,7543.7.1,aircraft assembly inspector,0.0
Occupation,http://data.europa.eu/esco/occupation/68ad860f-c5cd-420f-840f-993e3e813508,7543.7.2,consumer goods inspector,0.0
Occupation,http://data.europa.eu/esco/occupation/1c25fdb4-c6e2-4118-99a5-519e9657a2bd,7543.7.3,electrical equipment inspector,0.0888888888888888
Occupation,http://data.europa.eu/esco/occupation/2296fa07-98ae-4875-b18d-96ed86134ffb,7543.7.4,electronic equipment inspector,0.0277777777777777
Occupation,http://data.europa.eu/esco/occupation/9a903a4a-282d-4724-a7de-1918b41d2965,7543.7.5,motor vehicle assembly inspector,0.0232558139534883
Occupation,http://data.europa.eu/esco/occupation/c5b45ebe-0e9f-4bc4-9563-7fdf31115e53,7543.7.6,rolling stock assembly inspector,0.0
Occupation,http://data.europa.eu/esco/occupation/a464015d-a622-44aa-a4fe-bf01e412e120,7543.7.7,vessel assembly inspector,0.0
Occupation,http://data.europa.eu/esco/occupation/753939ad-b03e-47cd-913b-56f30b5ae8fc,7543.7,product assembly inspector,0.0
Occupation,http://data.europa.eu/esco/occupation/3027abf6-bc54-4709-8dc1-4f20b772ac70,7543.8.1,engineered wood board grader,0.0
Occupation,http://data.europa.eu/esco/occupation/ad7bbc92-d5cb-4b64-a1a3-efc593afd437,7543.8.2,lumber grader,0.0
Occupation,http://data.europa.eu/esco/occupation/3594efa8-cd69-411e-a345-d88ba756b758,7543.8.3,pulp grader,0.0465116279069767
Occupation,http://data.europa.eu/esco/occupation/cc8f929a-75fa-404d-aa17-3301fb494b4f,7543.8,product grader,0.0232558139534883
Occupation,http://data.europa.eu/esco/occupation/2b48a4cd-2333-4abf-ac3e-6f63d6ed3663,7543.9.1,footwear quality controller,0.0769230769230769
Occupation,http://data.europa.eu/esco/occupation/371885b5-0f93-406f-b96a-58ecd5bbc3ce,7543.9.2,leather goods quality controller,0.0666666666666666
Occupation,http://data.europa.eu/esco/occupation/c0a35355-be44-44c0-82d2-acf8363ed45e,7543.9.3,metal product quality control inspector,0.0126582278481012
Occupation,http://data.europa.eu/esco/occupation/b0ad8659-0410-4b5b-9466-a90f8b3cdac9,7543.9,product quality controller,0.0
Occupation,http://data.europa.eu/esco/occupation/d3de3205-dd5c-4112-86bc-161e41cd77a5,7543.10.1,cigar inspector,0.0
Occupation,http://data.europa.eu/esco/occupation/381b9a17-521c-4702-b7d9-2059bbd8ce76,7543.10.2,clothing quality inspector,0.0
Occupation,http://data.europa.eu/esco/occupation/0019b951-c699-4191-8208-9822882d150c,7543.10.3,precision device inspector,0.0232558139534883
Occupation,http://data.europa.eu/esco/occupation/85fdd1cb-98d3-4c40-a868-1078ce770440,7543.10.4,textile quality inspector,0.0232558139534883
Occupation,http://data.europa.eu/esco/occupation/61d9270c-491d-438d-8d41-77ba2e0ef023,7543.10,product quality inspector,0.0
Occupation,http://data.europa.eu/esco/occupation/b9c80d74-97b6-4a4b-849e-a3908ba57ae1,7543.11,veneer grader,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C7543,7543,Product graders and testers (excluding foods and beverages),0.021167414895126295
Occupation,http://data.europa.eu/esco/occupation/509f9452-ed18-4fbf-8a4c-d45de85aa2f7,7544.1.1,pesticides sprayer,0.11904761904761904
Occupation,http://data.europa.eu/esco/occupation/21cba86a-68c5-456c-aec2-cc04840b3c0e,7544.1,pest management worker,0.129032258064516
ISCO level 4,http://data.europa.eu/esco/isco/C7544,7544,Fumigators and other pest and weed controllers,0.12403993855606751
ISCO level 3,http://data.europa.eu/esco/isco/C811,811,Mining and mineral processing plant operators,0.027023165783120605
Occupation,http://data.europa.eu/esco/occupation/4542ff68-f809-4ba1-857c-fd26d0914eaa,8111.1,dewatering technician,0.0588235294117647
Occupation,http://data.europa.eu/esco/occupation/364e61ab-1631-4fe1-a170-e88797aad6f9,8111.2,driller,0.105263157894736
Occupation,http://data.europa.eu/esco/occupation/4a215d87-8363-4db2-a661-3c0d816b2a70,8111.3,surface miner,0.0714285714285714
Occupation,http://data.europa.eu/esco/occupation/425f4904-3a7a-4ad0-ac5b-42b38392f768,8111.4,underground heavy equipment operator,0.0
Occupation,http://data.europa.eu/esco/occupation/4cdfac8c-b000-4279-985e-31bc1fbe2447,8111.5,underground miner,0.0714285714285714
ISCO level 4,http://data.europa.eu/esco/isco/C8111,8111,Miners and quarriers,0.061388766032728706
Occupation,http://data.europa.eu/esco/occupation/bcb7efae-2374-4ea7-a8e7-a77e4c6ecfc8,8112.1,mineral crushing operator,0.0
Occupation,http://data.europa.eu/esco/occupation/66d22b81-1b5e-42a1-b904-ac67b4a896c6,8112.2,mineral processing operator,0.0526315789473684
Occupation,http://data.europa.eu/esco/occupation/610bee9f-d7f0-4b18-918e-f2a4a91f8912,8112.3,stone driller,0.064516129032258
Occupation,http://data.europa.eu/esco/occupation/3e9c6f2a-dc20-4366-aeb9-99dffd635b4c,8112.4,stone planer,0.0263157894736842
ISCO level 4,http://data.europa.eu/esco/isco/C8112,8112,Mineral and stone processing plant operators,0.035865874363327645
Occupation,http://data.europa.eu/esco/occupation/41d4be58-3111-48b5-814a-83117983dd16,8113.1,derrickhand,0.0
Occupation,http://data.europa.eu/esco/occupation/622b1d5e-bf14-4ec0-b83e-3bfcf8dff624,8113.2,drill operator,0.0434782608695652
Occupation,http://data.europa.eu/esco/occupation/d3c1c718-a093-4e2e-80a0-2bd331266a8b,8113.3,oil rig motorhand,0.0
Occupation,http://data.europa.eu/esco/occupation/2a7d4b37-e831-4e20-827c-0682fe7e370e,8113.4,pipeline pump operator,0.0
Occupation,http://data.europa.eu/esco/occupation/8d765d88-c8d6-406e-8dfe-e37c5aa89be6,8113.5,roughneck,0.0
Occupation,http://data.europa.eu/esco/occupation/86c49d9c-b37d-4a14-8e9d-d0357005a48d,8113.6,roustabout,0.0
Occupation,http://data.europa.eu/esco/occupation/5d549551-d94a-4e98-8444-d6608d70c8d8,8113.7,tool pusher,0.0
Occupation,http://data.europa.eu/esco/occupation/7a0afb5e-f118-449a-82bd-d8b9230fd49f,8113.8,tunnel boring machine operator,0.0384615384615384
