conceptType,conceptUri,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,inScheme,description,code
SkillGroup,http://data.europa.eu/esco/skill/c73521be-c039-4e22-b037-3b01b3f6f9d9,assisting and caring,providing services,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Providing assistance, nurturing, care, service and support to people, and ensuring compliance to rules, standards, guidelines or laws.",S3
SkillGroup,http://data.europa.eu/esco/skill/c75655c3-ed29-441e-b403-4dd65bc891a5,providing medical advice,,,released,2023-10-27T14:03:02.868Z,"Examples:
- advise on rehabilitation exercises
- advise on medical device features
- offer advice on diet related concerns
- explain the molecular basis of a disease to patients Excludes:
- provide advice on animal health.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Explaining medical and healthcare information to patients or family members and/or advising them on medical, health or wellness issues.",S1.5.4
SkillGroup,http://data.europa.eu/esco/skill/c7f96545-46c4-451a-b284-014f4baed5ed,making decisions,,,released,2021-12-17T12:52:46.944Z,"Examples:
- Decide on loan applications
- Make legal decisions
- Decide on products to be stocked.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Making a choice from several alternative possibilities.,S4.9.0
SkillGroup,http://data.europa.eu/esco/skill/c85f95ae-34fb-487b-b3d5-10803eee619d,"creating artistic, visual or instructive materials",creating artistic and visual materials,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Creating and developing visual representations and displays, instructional or promotional materials, or artistic designs or performances.",S1.12
SkillGroup,http://data.europa.eu/esco/skill/c8f4aad2-ea23-49a2-9708-a6049c2d28ce,using precision measuring equipment,,,released,2020-12-10T17:46:15.65Z,"Excludes:
- Installing and setting up precision equipment Examples:
- Read electricity meter
- Operate surveying instruments
- Use lensometer.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Using, reading and monitoring instruments and equipment for precise measurement.",S8.6.6
SkillGroup,http://data.europa.eu/esco/skill/ca5b2cf4-0f3e-4c47-b496-12d812a7e5d9,handling and moving,handling goods or animals,,released,,"Excludes:
- Specific skills involving interaction with people.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Sorting, arranging, moving, transforming, fabricating and cleaning goods and materials by hand or using handheld tools and equipment. Tending plants, crops and animals.",S6.0.0
SkillGroup,http://data.europa.eu/esco/skill/cab71b2a-4b65-4e98-a7a9-0b20c39fc248,working with machinery and specialised equipment,"machinery, equipment, vehicles",,released,,"Excludes:
- Interacting with computers.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Controlling, operating and monitoring vehicles, stationary and mobile machinery and precision instrumentation and equipment.",S8.0
SkillGroup,http://data.europa.eu/esco/skill/cacc62f3-2df4-4cc3-9d5d-0d014db56bd9,"using digital tools for collaboration, content creation and problem solving",using digital tools for collaboration and creativity,,released,,"Excludes:
- Computer programming
- Resolving computer problems.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Using ICT software and hardware to collaborate and communicate with others, creating and editing new content (from word processing to images and video) and solving conceptual, technical and practical problems.",S5.6
SkillGroup,http://data.europa.eu/esco/skill/caede8f1-6658-4d78-9eb4-2ad2c7ebf09b,teaching and training,,,released,2021-09-30T15:58:04.159Z,"Examples:
- provide teacher support Excludes:
- training animals.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Facilitating the acquisition of new knowledge and skills. Leading and guiding individuals and groups through a process in which they are taught the necessary skills and knowledge for life, future learning or for a particular job or set of jobs.",S1.3.0
SkillGroup,http://data.europa.eu/esco/skill/cbe1b24e-00f3-4b17-94e9-1fcd34a11c3e,identifying opportunities,,,released,2023-07-06T10:18:55.77Z,"Examples:
- identify market niches
- identify new business opportunities
- identify process improvements.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Identifying business or organizational opportunities.,S4.1.1
SkillGroup,http://data.europa.eu/esco/skill/ccb6db6a-8538-431c-b740-5f241bdb71cf,manipulating and controlling objects and equipment,"performing physical tasks and activities
lifting, moving and placing objects",,released,2021-08-30T16:48:17.42Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Move or lift objects, or use equipment, tools or technology with precision.",T5.1
SkillGroup,http://data.europa.eu/esco/skill/cd9c487e-09ad-4b82-854b-118feb01f2ed,information skills,working with information,,released,2023-07-06T10:16:56.623Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Collecting, storing, monitoring, and using information; Conducting studies, investigations and tests; maintaining records; managing, evaluating, processing, analysing and monitoring information and projecting outcomes.",S2.0.0
SkillGroup,http://data.europa.eu/esco/skill/cdb2aecd-9dca-48fd-8d56-f0aace3ab5a9,presenting general information,,,released,2021-12-17T12:55:43.975Z,"Examples:
- give live presentation
- deliver presentations on tourism - present reports Excludes:
- present information in legal proceedings
- present research or technical information.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Presenting information of a non-technical nature to an audience.,S1.4.1
SkillGroup,http://data.europa.eu/esco/skill/ce17a874-b476-491d-a7a7-5f05d32ad542,leading and motivating,leadership,,released,,"Excludes:
- Managing, leading or supervising a team or its members. Examples:
- Motivate employees
- Provide leadership
- Lead board meetings.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Reinforcing an organization's vision, inspiring and enthusing others to achieve positive outcomes. The focus of this group is on skills in motivating and inspiring others, rather than on managing and supervising a team.",S4.5
SkillGroup,http://data.europa.eu/esco/skill/ceca8bbe-cd58-49b4-8ef4-9a34a5ac0f75,operating food processing machinery,,,released,,"Excludes:
- Operating handheld tools and bench top kitchen appliances Examples:
- Operate fish processing equipment
- Tend bakery ovens
- Tend blanching machines.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Operating and tending machinery for the processing of food and other organic materials and for the manufacture of food and related products.,S8.5.4
SkillGroup,http://data.europa.eu/esco/skill/cfd5ab8f-ef8a-4877-8243-ddf17ac74604,planning events and programmes,,,released,2024-01-25T10:26:05.635Z,"Examples:
- control financial resources
- manage revenue
- handle external financing.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Planning workflow and content for projects, events or programmes.",S4.2.2
SkillGroup,http://data.europa.eu/esco/skill/d12a1be6-d916-436d-8274-ad97b5f24415,composing music,,,released,,"Examples:
- compose music
- orchestrate music
- develop original melodies
- improvise music Excludes:
- compose lyrics.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Composing and arranging music.,S1.13.1
SkillGroup,http://data.europa.eu/esco/skill/d1815c8a-7755-4fe3-bacf-68bb0b6a0b55,developing instructive or promotional materials,,,released,,"Examples:
- design materials for multimedia campaigns
- prepare lesson content
- prepare presentation material.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Creating and developing materials for instructional, educational, advertising or promotional purposes.",S1.12.2
SkillGroup,http://data.europa.eu/esco/skill/d23b21ca-2ef5-4b5e-b37e-a5311dc2e292,using hand tools,,,released,,"Excludes:
- Fabricating products by hand
- Operating a lawn-mower.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Using the hands and tools that can be held in the hands, including power tools.",S6.7
SkillGroup,http://data.europa.eu/esco/skill/d2e8f452-ac19-4eed-b984-8f55d2a5b763,testing and analysing substances,,,released,2024-01-25T10:36:50.141Z,"Examples:
- Analyse body fluids
- Conduct soil sample tests
- Test alkalinity
- Test oxygen purity.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Performing tests and analyses of gases, fluids or solid substances, such as blood samples, cell cultures and samples of food and beverages.",S2.8.8
SkillGroup,http://data.europa.eu/esco/skill/d3b2c894-33fb-47c4-aff0-27935a082bf6,"operating petroleum, chemical or water processing systems or equipment",,,released,2021-04-27T13:08:08.432Z,"Examples:
- Operate distillation equipment
- Operate biogas plant
- Operate hatchery recirculation system.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Operating machinery for producing, refining or purifying petroleum, chemicals, gases or water.",S8.4.5
SkillGroup,http://data.europa.eu/esco/skill/d46193e0-be7d-4a90-91cc-4caba78e19d0,engaging with others to identify needs,,,released,,"Examples:
- identify customer objectives
- interact with users to gather requirements.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Engaging in discussions in order to identify expectations, requirements, desires, needs and problems of clients, co-workers, students and others.",S1.7.2
SkillGroup,http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,monitoring environmental conditions,,,released,2020-12-08T11:41:32.598Z,"Excludes:
- Testing and analysing substances Examples:
- Monitor radiation levels
- Monitor forest health
- Monitor parking areas to maintain security
- Assess harvesting impact on wildlife
- Inspect mine safety conditions.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Measuring and maintaining awareness of changes in environmental conditions including the weather, air and water quality, and the impact of human activities on nature.",S2.8.5
SkillGroup,http://data.europa.eu/esco/skill/d54970ba-d9f2-41ec-a852-bbd1e5796823,providing information to the public and clients,,,released,2023-02-21T20:39:37.564Z,"Examples:
- inform customers of activity changes
- respond to enquiries Excludes:
- presentation of information to groups.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Answering questions, making recommendations, and providing information or support in response to requests from clients, customers, guests or members of the public.",S3.4.1
SkillGroup,http://data.europa.eu/esco/skill/d5f302db-adff-4bae-b7d4-37293b397193,finishing interior or exterior of structures,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Applying interior and exterior finishes to buildings and other structures.,S7.3
SkillGroup,http://data.europa.eu/esco/skill/d69e45d3-1f3f-4e6a-8933-82e949277811,cleaning interior and exterior of buildings,,,released,2022-06-19T15:45:14.266Z,"Excludes:
- Specialised cleaning of equipment in buildings, such as sweeping chimneys Examples:
- Clean rooms - Clean train interiors
- Maintain work area cleanliness.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Cleaning interior spaces and furnishings and the exterior of buildings and similar structures.,S6.11.2
SkillGroup,http://data.europa.eu/esco/skill/d6a8a2a4-4e21-4ea6-b267-b5c63e687cfd,"counselling on personal, family or social issues",,,released,2022-07-15T14:44:44.924Z,"Examples:
- give advice on personal matters
- help clients cope with grief.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Responding to clients' needs by interpreting their emotional and motivational states, and assisting them to understand their situation.",S3.1.1
SkillGroup,http://data.europa.eu/esco/skill/d6c8dacb-b0c0-4544-b0b7-69b24df41ba1,managing transport and logistics activities,,,released,2023-02-22T19:40:51.512Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Planning, overseeing and directing logistics or other operational activities related to transport of goods or passengers.",S4.2.4
SkillGroup,http://data.europa.eu/esco/skill/d6e4373a-ef2c-4b64-9dc6-4140846f6609,programming computer systems,programming,,released,2021-07-09T16:07:23.426Z,"Excludes:
- Systems analysis
- Issuing commands to computer controlled machines and equipment Examples:
- Write computer programming code
- Use query languages
- Debug software.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Writing and submitting instructions, specifications and programmes for computers.",S5.1
SkillGroup,http://data.europa.eu/esco/skill/d6e97b91-b75d-45f5-8566-667798957b0f,applying civic skills and competences,seeking opportunities for self-empowerment and participatory involvement,,released,2021-09-06T09:49:10.132Z,The skills and competences referred to under this heading address the ability to actively interact with fellow citizens and engage in communities.,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Interact with citizens and engage in communities, by evaluating information and its sources, reflecting on own ideas, values and roles and recognizing and respecting the ideas, values and roles of others.",T6.3
SkillGroup,http://data.europa.eu/esco/skill/d700aa7a-0ed8-4967-a32c-4cb6075ab3b9,diagnosing health conditions,,,released,2023-11-06T08:02:23.35Z,"Examples:
- diagnose heart conditions
- diagnose mental disorders - interpret medical images
- diagnose nursing care
- assess fish health conditions Excludes:
- analyse and interpret medical test results.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Examining patients, deceased persons or animals to diagnose physical and mental illnesses, injuries and medical conditions.",S2.1.2
SkillGroup,http://data.europa.eu/esco/skill/d7d2a468-587b-4a03-a305-e0a399ba69e6,listening and asking questions,,,released,2021-10-05T15:39:39.123Z,"Examples:
- use questioning techniques
- listen actively.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Listen carefully to what other people say, patiently understanding points being made, formulating and asking appropriate questions, without interrupting at inappropriate times.",S1.7.3
SkillGroup,http://data.europa.eu/esco/skill/d94e1143-3a3a-4f6a-a881-df93bf56cf23,analysing financial and economic data,,,released,2020-12-09T12:11:28.514Z,"Excludes:
- Risk analysis
- Using ICT tools to analyse and process data. Examples:
- Forecast economic trends
- Prepare financial projections
- Consult credit scores.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Analysing and evaluating information and data on finances and on economic and market trends.,S2.7.3
SkillGroup,http://data.europa.eu/esco/skill/d9b1387a-7cad-4b77-8481-7798a3b41714,operating aircraft,,,released,,"Examples:
- Perform take-off and landing
- Drive helicopter under emergency conditions
- Operate cockpit control panels.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Controlling the movement of aircraft, including fixed wing aircraft, helicopters and drones.",S8.9
SkillGroup,http://data.europa.eu/esco/skill/d9be4ab0-f7d9-4b27-bd01-6cf1d43d1865,installing concrete components,,,released,,"Examples:
- Pour concrete
- Place concrete forms
- Settle concrete.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Setting concrete forms and pouring concrete for construction of footings, pilings, pillars and walls for buildings, bridges and other structures.",S7.1.4
SkillGroup,http://data.europa.eu/esco/skill/da230865-9d2a-42d9-a42e-37d89753109e,applying material to fill gaps in surfaces,,,released,,"Examples:
- Fill nail holes in wood planks
- Install insulation blocks
- Grout terrazzo.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Applying various types of material to fill or seal gaps in the surfaces of walls, floors, furnishings vehicles or other items.",S7.3.1
SkillGroup,http://data.europa.eu/esco/skill/da94d48b-5036-48e1-ad96-d85cba6ed29c,operating mobile plant,mobile plant,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Controlling the operation of machinery whose mobility is an integral part of its function, such as earthmoving, agricultural, forestry and lifting equipment.",S8.1
SkillGroup,http://data.europa.eu/esco/skill/db54693e-bcb0-4dae-8885-a43d510fb71f,developing health programmes,,,released,,"Examples:
- develop advanced health promotion strategies
- promote sport activities in public health.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Developing plans for the promotion and protection of public and community health and the provision of health services.,S4.1.5
SkillGroup,http://data.europa.eu/esco/skill/dbbbe31a-9b8c-4459-a830-84363648f52c,driving light vehicles,,,released,,"Light vehicles are those with a total weight not exceeding 3,500 kg. (vehicle + load) Examples:
- Drive two-wheeled vehicles
- Drive automatic car.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Controlling the movement of light vehicles such as motorcycles cars, taxis, vans and light trucks.",S8.2.2
SkillGroup,http://data.europa.eu/esco/skill/dc06de9f-dd3a-4f28-b58f-b01b5ae72ab8,"communication, collaboration and creativity",communication and creativity,,released,,"Excludes:
- communication or interaction with animals.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Communicating, collaborating, liaising, and negotiating with other people, developing solutions to problems, creating plans or specifications for the design of objects and systems, composing text or music, performing to entertain an audience, and imparting knowledge to others.",S1
SkillGroup,http://data.europa.eu/esco/skill/dcb9c446-bb08-44de-89b6-851ac2903eaf,operating print and photographic production equipment,,,released,,"Examples:
- Operate flexographic printing machine
- Adjust rotogravure press
- Operate collating machine.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Operating and tending machinery for printing and photographic reproduction.,S8.5.6
SkillGroup,http://data.europa.eu/esco/skill/dddd229b-61e1-480d-80d6-d9d9ee9b5f54,managing information,,,released,2022-06-07T12:34:37.336Z,"Examples:
- Manage digital archives
- Oversee record management
- Organise information.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Setting up and managing manual or electronic systems for storing , selecting, organizing, retrieving, distributing and safeguarding information.",S2.3
SkillGroup,http://data.europa.eu/esco/skill/de884168-32e7-4500-a227-3f0966f962b6,presenting information,,,released,2022-06-21T09:45:20.179Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Presenting oral or visual material to an audience in order to provide or interpret information.,S1.4.0
SkillGroup,http://data.europa.eu/esco/skill/dfae80db-cf29-41e1-a48c-2bee901afff1,building and developing teams,managing teams,,released,,"Excludes:
- Training
- Recruiting and hiring Examples:
- Facilitate teamwork between students
- Encourage teambuilding.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Encouraging team members and building a relationship of mutual trust, respect and cooperation. Stimulating teambuilding activities.",S4.6.0
SkillGroup,http://data.europa.eu/esco/skill/e001ce62-78e7-4821-a7df-a08457c295ab,performing surgical procedures,,,released,,"Examples:
- dental surgery
- administer anaesthetics
- perform paediatric surgery Excludes:
- veterinary surgery.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Treating injuries and health conditions through provision of various types of surgical intervention.,S3.2.2
SkillGroup,http://data.europa.eu/esco/skill/e06f2d35-a160-46c2-89f1-9cae9c93c8b8,selling products or services,,,released,2022-06-19T15:23:46.929Z,"Examples:
- sell office equipment
- take room service orders
- deliver a sales pitch
- sell products Excludes:
- perform financial transactions.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Taking orders for and selling goods or services to individuals, households or enterprises.",S1.6.1
SkillGroup,http://data.europa.eu/esco/skill/e173eaf8-c99b-405a-b0ac-0e02ce3c268d,calculating and estimating,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Performing mathematical calculations and estimating the results of an action or a series of actions.,S2.6
SkillGroup,http://data.europa.eu/esco/skill/e1746275-6d4e-4b02-b526-eeebf3052b6d,providing information and support to the public and clients,providing information and support,,released,,"Excludes:
- Provide high quality client service
- Satisfy customers.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Assisting the public by answering questions, making recommendations, and providing information or support in response to requests.",S3.4
SkillGroup,http://data.europa.eu/esco/skill/e2a5e046-3357-493e-bbdc-8d0ef82005cc,monitoring developments in area of expertise,,,released,2023-02-21T21:13:00.764Z,"Examples:
- Follow trends in sporting equipment
- Keep up to date with diagnostic innovations
- Monitor legislation developments
- Monitor technology trends.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Monitoring and keeping knowledge up-to-date concerning new research, methodologies, regulations, policies technological developments and other significant changes relevant to a particular field of specialisation.",S2.9.0
SkillGroup,http://data.europa.eu/esco/skill/e2bdf081-333a-414f-b8ac-93c76290f167,coaching and mentoring,,,released,2020-12-08T11:37:17.207Z,"Examples:
- Coach during a sports competition
- Assist clients with personal development
- Mentor individual employees.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Actively helping individuals or groups to improve their strengths, life skills, performance, learning skills and confidence and to optimise specific methods, skills or abilities.",S1.3.5
SkillGroup,http://data.europa.eu/esco/skill/e35a5936-091d-4e87-bafe-f264e55bd656,language skills and knowledge,languages,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",,L
SkillGroup,http://data.europa.eu/esco/skill/e434e71a-f068-44ed-8059-d1af9eb592d7,classical languages,,,released,2024-02-29T08:37:24.188Z,"Excludes:
- all languages that are actively used as a mother tongue or lingua franca Latin, Sanskrit, Ancient Greek.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","All dead languages, no longer actively used, originating from various periods in history, such as Latin from Antiquity, Middle English from the Middle Ages, Classical Maya from the Pre-colonial Americas, and Renaissance Italian from the Early Modern Period.",L2
SkillGroup,http://data.europa.eu/esco/skill/e4da156d-a6c4-4b29-935b-eff9c9553cf1,working in teams,,,released,2022-06-21T15:57:17.113Z,"Examples:
- work in multidisciplinary teams - work in assembly line teams
- collaborate with designers
- cooperate with colleagues
- work in a forestry team
- work in shifts Excludes:
- management, supervision and coordination of teams.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Working confidently within a group with each doing their part in the service of the whole. Understanding and respecting the roles and competencies of other team members.,S1.8.1
SkillGroup,http://data.europa.eu/esco/skill/e52389a2-1a05-45b0-8db3-4bda0f0c0b48,responding to physical circumstances,"demonstrating physical fitness
demonstrating endurance
demonstrating physical strength",,released,2021-08-30T16:51:10.069Z,Excludes coping with mental or psychological adversity.,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups",React and adapt to changing or hazardous physical conditions.,T5.2
SkillGroup,http://data.europa.eu/esco/skill/e52cd6e7-f8dc-4f6f-b988-5554423f53fb,tending and breeding aquatic animals,,,released,2024-01-02T09:05:14.088Z,"Examples:
- Induce spawning of cultured aquaculture species
- Handle broodstock
- Manure aquaculture ponds.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Breeding, raising and harvesting aquatic and aquaculture stock such as fin fish and shellfish.",S6.9.2
SkillGroup,http://data.europa.eu/esco/skill/e5419bb1-38c7-458a-b263-b7e73e02bc7e,handling animals,,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Handling, moving, feeding and caring for live animals.",S6.9
SkillGroup,http://data.europa.eu/esco/skill/e5e3b8d7-a96d-41f4-acb6-563b0f7f2994,sorting and packaging goods and materials,sorting and packaging,,released,,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Sorting, packaging, separating or arranging materials, according to established patterns or procedures.",S6.1.0
SkillGroup,http://data.europa.eu/esco/skill/e67fd42d-25f1-4124-b0be-3b1e3bfdd70c,verifying identities and documentation,,,released,2022-06-21T08:47:39.509Z,"Examples:
- check official documents
- check passenger tickets
- check tickets at venue entry.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Check an individuals' documentation, such as driver's licenses, official identification documents, travel documents and tickets, to ensure compliance with legal regulations, identify individuals, and assess their right to access services, areas or facilities.",S3.3.4
SkillGroup,http://data.europa.eu/esco/skill/e6e784d0-38a2-4f0c-9fe9-d985a3269fd9,appyling textured or masonry coatings,,,released,,"Examples:
- Plaster surfaces
- Craft ornamental plastering
- Pour terrazzo.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Applying plaster or similar materials to a surface.,S7.3.2
SkillGroup,http://data.europa.eu/esco/skill/e6eeb84c-ad99-42e2-b883-e6ce338aef59,planning production processes,,,released,2022-06-21T15:25:51.729Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Preparing production plan for successful manufacture of a product or service.,S4.2.5
SkillGroup,http://data.europa.eu/esco/skill/e7a48651-3f68-4762-bf93-57cc1af47016,providing general personal care,personal care,,released,,"Excludes:
- Administration of medical treatments and therapies, therapeutic massage.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Responding to the daily and occasional personal care needs of people.,S3.6
SkillGroup,http://data.europa.eu/esco/skill/e84d080a-ff6d-41a7-b7b9-133e97c7bf00,thinking creatively and innovatively,"creating new information, concepts, ideas, products, processes
carrying out activities in innovative and creative ways",creative solutions,released,2021-08-30T15:44:33.322Z,,"http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy
http://data.europa.eu/esco/concept-scheme/skill-transversal-groups","Generate new ideas or combine existing ones to develop innovative, novel solutions.",T2.4
SkillGroup,http://data.europa.eu/esco/skill/e852a2ed-c32e-4a39-bc4c-65a78ffe6bf2,"moving or lifting materials, equipment, or supplies",,,released,,"Excludes:
- Operation of machinery other than hand-held equipment Examples:
- Feed concrete mixer
- Transfer luggage
- Lift heavy weights.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Moving or lifting goods, materials supplies or resources, by hand or with the aid of equipment, using actions such as lifting, pushing, carrying or shovelling.",S6.2.2
SkillGroup,http://data.europa.eu/esco/skill/e963cf1f-dc3c-48b2-a0fa-274f5e7f50f6,storing goods and materials,,,released,2022-06-19T15:45:14.266Z,"Excludes:
- Operation of machinery other than hand-held equipment - Storing hazardous material Examples:
- Stock shelves
- Store film reels.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Placing goods and materials in storage by hand, or with the aid of hand-held or manually operated equipment.",S6.2.3
SkillGroup,http://data.europa.eu/esco/skill/e9eb9c23-c1f4-4ce9-83c9-2f6a211cc536,maintaining and enforcing physical security,,,released,2022-06-21T08:58:51.033Z,"Examples:
- extinguish fires - conduct security screenings
- detain offenders
- rescue bathers.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy",Ensuring safety and security of persons and property through physical actions.,S3.3.5
SkillGroup,http://data.europa.eu/esco/skill/eb6cc4ba-4bb8-4348-9a3b-dc419558f66a,advising on design or use of technologies,,,released,,"Examples:
- advise client on technical possibilities
- provide ICT consulting advice.","http://data.europa.eu/esco/concept-scheme/skills
http://data.europa.eu/esco/concept-scheme/skills-hierarchy","Providing information and advice on technological possibilities, developments and on the uses of technology.",S1.5.6
